Image Name,crater_lat,crater_long,robins_lat,robins_long,MILES,The Result
M1260669909RC_pyr.tif,-6.7225410000000005,96.766511,-6.751760000000001,97.0823,21.7862399540452,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.722448,96.81627900000001,-6.751760000000001,97.0823,18.38531658514167,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.722293,96.81420899999999,-6.751760000000001,97.0823,18.5278323386121,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.722108,96.773325,-6.751760000000001,97.0823,21.32301164205747,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.721984,96.788641,-6.751760000000001,97.0823,20.27678422738874,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.721272999999999,96.78154,-6.751760000000001,97.0823,20.76705175881066,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.720902000000001,96.815546,-6.751760000000001,97.0823,18.44730706678831,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.720871000000001,96.827709,-6.751760000000001,97.0823,17.61781050632814,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.719912,96.773707,-6.751760000000001,97.0823,21.31190442181464,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.7195100000000005,96.782336,-6.751760000000001,97.0823,20.72529012274018,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.7190460000000005,96.81551400000001,-6.751760000000001,97.0823,18.464618545146372,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.719015,96.777114,-6.751760000000001,97.0823,21.085614531547307,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.718303999999999,96.773453,-6.751760000000001,97.0823,21.340916531915582,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.718242,96.82927,-6.751760000000001,97.0823,17.534222755489065,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.717655000000001,96.79051899999999,-6.751760000000001,97.0823,20.18090294109203,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.717160000000001,96.769536,-6.751760000000001,97.0823,21.616984562040347,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.716417999999999,96.788131,-6.751760000000001,97.0823,20.353842213772502,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.71515,96.819908,-6.751760000000001,97.0823,18.200190804667493,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.714747999999999,96.77679599999999,-6.751760000000001,97.0823,21.14069495771569,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.714160000000001,96.810452,-6.751760000000001,97.0823,18.852987331403938,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.714098,96.784852,-6.751760000000001,97.0823,20.59697894790512,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.713975,96.758488,-6.751760000000001,97.0823,22.395885837936753,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.713789,96.832581,-6.751760000000001,97.0823,17.352211663323896,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.713386999999999,96.772211,-6.751760000000001,97.0823,21.464733324866074,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.712242999999999,96.83325,-6.751760000000001,97.0823,17.32313924330579,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.711655,96.771956,-6.751760000000001,97.0823,21.497089601118493,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.711532000000001,96.77498100000001,-6.751760000000001,97.0823,21.29211087343494,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.711005999999999,96.749317,-6.751760000000001,97.0823,23.045742885193416,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.7109440000000005,96.833536,-6.751760000000001,97.0823,17.317990079572972,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.7099850000000005,96.80207800000001,-6.751760000000001,97.0823,19.463309446142603,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.709954,96.764569,-6.751760000000001,97.0823,22.01544833655476,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.709428999999999,96.752438,-6.751760000000001,97.0823,22.84652390439668,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.708408,96.79099699999999,-6.751760000000001,97.0823,20.232232712957238,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.708130000000001,96.820991,-6.751760000000001,97.0823,18.199857660483456,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.708006,96.75730899999999,-6.751760000000001,97.0823,22.527538149484457,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.707419,96.767371,-6.751760000000001,97.0823,21.848286973370683,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.707325999999999,96.791698,-6.751760000000001,97.0823,20.19573129961055,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.705717999999999,96.824748,-6.751760000000001,97.0823,17.973815449337916,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.705717999999999,96.827232,-6.751760000000001,97.0823,17.805860921960555,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.704821000000001,96.77568199999999,-6.751760000000001,97.0823,21.309418666054057,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.704728,96.795805,-6.751760000000001,97.0823,19.94508138187365,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.703182000000001,96.818062,-6.751760000000001,97.0823,18.456899152889825,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.702903999999999,96.829238,-6.751760000000001,97.0823,17.705957946521412,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.702471000000001,96.828092,-6.751760000000001,97.0823,17.788912352411344,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.7021,96.75934699999999,-6.751760000000001,97.0823,22.447030474740068,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.7021,96.81217099999999,-6.751760000000001,97.0823,18.868390276115914,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.700894,96.800263,-6.751760000000001,97.0823,19.688075801505015,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.700739,96.77928,-6.751760000000001,97.0823,21.109982798771988,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.7000589999999995,96.779248,-6.751760000000001,97.0823,21.11997499568486,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.699903999999999,96.831594,-6.751760000000001,97.0823,17.587727421738258,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.699872999999999,96.821214,-6.751760000000001,97.0823,18.287008238048067,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.699717999999999,96.785202,-6.751760000000001,97.0823,20.720929363558277,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.699285000000001,96.806599,-6.751760000000001,97.0823,19.2802795261892,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.6991,96.79284399999999,-6.751760000000001,97.0823,20.211593845418967,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.698822,96.83025699999999,-6.751760000000001,97.0823,17.692837436012233,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.698605000000001,96.79268499999999,-6.751760000000001,97.0823,20.228464717903865,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.697739,96.799148,-6.751760000000001,97.0823,19.80301655033032,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.6976770000000005,96.830894,-6.751760000000001,97.0823,17.666418126354507,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.697121000000001,96.790488,-6.751760000000001,97.0823,20.395487612489543,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.696966000000001,96.757246,-6.751760000000001,97.0823,22.6457926826799,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.696966000000001,96.779853,-6.751760000000001,97.0823,21.115932797339475,Crater located outside 5 miles range
